gsm,canon__treatment,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__cell line,raw__cell type,raw__genotype,raw__treatment,sample_type,source_name,sra_relation,supplementary_files,title
GSM7660623,Differentiated,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,HepaRG,Hepatocyte,dCas9-KRAB,Differentiated,SRA,HepaRG,https://www.ncbi.nlm.nih.gov/sra?term=SRX21157431,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660623/suppl/GSM7660623_DIFF_HRG_P_Seq2_crispr_analysis.tar.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660623/suppl/GSM7660623_DIFF_HRG_P_Seq2_filtered_feature_bc_matrix.tar.gz,Perturb-Seq replicate 1 [DIFF_HRG_PS]
GSM7660624,Differentiated,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,HepaRG,Hepatocyte,dCas9-KRAB,Differentiated,SRA,HepaRG,https://www.ncbi.nlm.nih.gov/sra?term=SRX21157432,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660624/suppl/GSM7660624_P_Seq2_crispr_analysis.tar.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660624/suppl/GSM7660624_P_Seq2_filtered_feature_bc_matrix.tar.gz,Perturb-Seq replicate 2 [P_Seq2]
GSM7660625,Differentiated,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,HepaRG,Hepatocyte,dCas9-KRAB,Differentiated,SRA,HepaRG,https://www.ncbi.nlm.nih.gov/sra?term=SRX21157433,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660625/suppl/GSM7660625_PSG_1_crispr_analysis.tar.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660625/suppl/GSM7660625_PSG_1_filtered_feature_bc_matrix.tar.gz,Perturb-Seq replicate 3 [PSG_1]
GSM7660626,Differentiated,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,HepaRG,Hepatocyte,dCas9-KRAB,Differentiated,SRA,HepaRG,https://www.ncbi.nlm.nih.gov/sra?term=SRX21157434,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660626/suppl/GSM7660626_PSG_2_crispr_analysis.tar.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660626/suppl/GSM7660626_PSG_2_filtered_feature_bc_matrix.tar.gz,Perturb-Seq replicate 4 [PSG_2]
GSM7660627,Differentiated,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,HepaRG,Hepatocyte,dCas9-KRAB,Differentiated,SRA,HepaRG,https://www.ncbi.nlm.nih.gov/sra?term=SRX21157435,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660627/suppl/GSM7660627_PSG_3_crispr_analysis.tar.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7660nnn/GSM7660627/suppl/GSM7660627_PSG_3_filtered_feature_bc_matrix.tar.gz,Perturb-Seq replicate 5 [PSG_3]
