gsm,canon__disease,canon__tissue,canon__treatment,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__cell type,raw__disease state,raw__tissue,raw__treatment,sample_type,source_name,sra_relation,supplementary_files,title
GSM9635514,Liver fibrosis F4 score,Blood,FACS sorted NTCP-,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral NK cells,Liver fibrosis F4 score,Blood,FACS sorted NTCP-,SRA,Blood,https://www.ncbi.nlm.nih.gov/sra?term=SRX32741492,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635514/suppl/GSM9635514_NTCP_Negative_A_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635514/suppl/GSM9635514_NTCP_Negative_A_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635514/suppl/GSM9635514_NTCP_Negative_A_matrix.mtx.gz,NTCP_Negative_A
GSM9635515,Liver fibrosis F4 score,Blood,FACS sorted NTCP+,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral NK cells,Liver fibrosis F4 score,Blood,FACS sorted NTCP+,SRA,Blood,https://www.ncbi.nlm.nih.gov/sra?term=SRX32741491,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635515/suppl/GSM9635515_NTCP_Positive_A_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635515/suppl/GSM9635515_NTCP_Positive_A_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635515/suppl/GSM9635515_NTCP_Positive_A_matrix.mtx.gz,NTCP_Positive_A
GSM9635516,Liver fibrosis F4 score,Blood,FACS sorted NTCP-,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral NK cells,Liver fibrosis F4 score,Blood,FACS sorted NTCP-,SRA,Blood,https://www.ncbi.nlm.nih.gov/sra?term=SRX32741493,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635516/suppl/GSM9635516_NTCP_Negative_B_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635516/suppl/GSM9635516_NTCP_Negative_B_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635516/suppl/GSM9635516_NTCP_Negative_B_matrix.mtx.gz,NTCP_Negative_B
GSM9635517,Liver fibrosis F4 score,Blood,FACS sorted NTCP+,Illumina NovaSeq 6000,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral NK cells,Liver fibrosis F4 score,Blood,FACS sorted NTCP+,SRA,Blood,https://www.ncbi.nlm.nih.gov/sra?term=SRX32741494,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635517/suppl/GSM9635517_NTCP_Positive_B_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635517/suppl/GSM9635517_NTCP_Positive_B_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9635nnn/GSM9635517/suppl/GSM9635517_NTCP_Positive_B_matrix.mtx.gz,NTCP_Positive_B
