gsm,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__cell type,sample_type,source_name,sra_relation,supplementary_files,title
GSM5436516,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral blood mononuclear cells,SRA,PBMC,https://www.ncbi.nlm.nih.gov/sra?term=SRX11407650,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436516/suppl/GSM5436516_FLV_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436516/suppl/GSM5436516_FLV_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436516/suppl/GSM5436516_FLV_matrix.mtx.gz,FLV
GSM5436517,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL24676,Peripheral blood mononuclear cells,SRA,PBMC,https://www.ncbi.nlm.nih.gov/sra?term=SRX11407651,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436517/suppl/GSM5436517_Healthy_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436517/suppl/GSM5436517_Healthy_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5436nnn/GSM5436517/suppl/GSM5436517_Healthy_matrix.mtx.gz,Healthy
