gsm,canon__tissue,canon__treatment,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__tissue,raw__treatment,sample_type,source_name,sra_relation,supplementary_files,title
GSM8016107,liver spheroids Insphero,DMSO,Illumina NextSeq 500,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL18573,liver spheroids Insphero,DMSO,SRA,liver spheroids Insphero,https://www.ncbi.nlm.nih.gov/sra?term=SRX23197347,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016107/suppl/GSM8016107_Org_16_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016107/suppl/GSM8016107_Org_16_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016107/suppl/GSM8016107_Org_16_matrix.mtx.gz,Org_16
GSM8016108,liver spheroids Insphero,PFHpA,Illumina NextSeq 500,cDNA,transcriptomic single cell,RNA-Seq,total RNA,Homo sapiens,GPL18573,liver spheroids Insphero,PFHpA,SRA,liver spheroids Insphero,https://www.ncbi.nlm.nih.gov/sra?term=SRX23197348,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016108/suppl/GSM8016108_Org_18_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016108/suppl/GSM8016108_Org_18_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8016nnn/GSM8016108/suppl/GSM8016108_Org_18_matrix.mtx.gz,Org_18
