gsm,canon__age,canon__sex,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__Sex,raw__age,raw__cell type,raw__clinic status,raw__clinical outcome,raw__sofa score,sample_type,source_name,sra_relation,supplementary_files,title
GSM5203285,mixed samples from multple patients,pooled male and female,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL24676,pooled male and female,mixed samples from multple patients,sorted DCs,NASH,NASH,n/a,SRA,mixed samples from multple patients,https://www.ncbi.nlm.nih.gov/sra?term=SRX10421418,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203285/suppl/GSM5203285_NASH_DC_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203285/suppl/GSM5203285_NASH_DC_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203285/suppl/GSM5203285_NASH_DC_matrix.mtx.gz,NASH_DC
GSM5203286,mixed samples from multple patients,pooled male and female,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL24676,pooled male and female,mixed samples from multple patients,sorted DCs,Healthy,Control,n/a,SRA,mixed samples from multple patients,https://www.ncbi.nlm.nih.gov/sra?term=SRX10421419,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203286/suppl/GSM5203286_CONTROL_DC_barcodes.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203286/suppl/GSM5203286_CONTROL_DC_features.tsv.gz | ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5203nnn/GSM5203286/suppl/GSM5203286_CONTROL_DC_matrix.mtx.gz,CONTROL_DC
