gsm,canon__tissue,canon__treatment,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__cell line,raw__cell type,raw__genotype,raw__tissue,raw__treatment,sample_type,source_name,sra_relation,supplementary_files,title
GSM8873338,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,WT,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143691,,WT_LPS-1
GSM8873339,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,WT,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143692,,WT_LPS-2
GSM8873340,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,WT,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143693,,WT_LPS-3
GSM8873341,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,FoxO1 knockdown,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143694,,FOXO1-KO_LPS-1
GSM8873342,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,FoxO1 knockdown,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143695,,FOXO1-KO_LPS-2
GSM8873343,liver,LPS,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,polyA RNA,Homo sapiens,GPL34284,HepG2,Hepatocyte/Cancer cells,FoxO1 knockdown,liver,LPS,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX28143696,,FOXO1-KO_LPS-3
