gsm,canon__tissue,canon__treatment,instrument_model,library_selection,library_source,library_strategy,molecule,organism,platform_id,raw__cell line,raw__cell type,raw__genotype,raw__tissue,raw__treatment,sample_type,source_name,sra_relation,supplementary_files,title
GSM8537407,liver,PA,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200133,,PA treated HepG2 cells_1
GSM8537408,liver,PA,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200134,,PA treated HepG2 cells_2
GSM8537409,liver,PA,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200135,,PA treated HepG2 cells_3
GSM8537410,liver,PA_HQF_Cu,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA_HQF_Cu,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200136,,PA treated HepG2 cells for co-administration of HQF and copper_1
GSM8537411,liver,PA_HQF_Cu,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA_HQF_Cu,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200137,,PA treated HepG2 cells for co-administration of HQF and copper_2
GSM8537412,liver,PA_HQF_Cu,Illumina NovaSeq X Plus,cDNA,transcriptomic,RNA-Seq,total RNA,Homo sapiens,GPL34284,HepG2,Human hepatocellular carcinomas,cancer cell,liver,PA_HQF_Cu,SRA,liver,https://www.ncbi.nlm.nih.gov/sra?term=SRX26200138,,PA treated HepG2 cells for co-administration of HQF and copper_3
